geneNcbiID,geneDSI,geneDPI,diseaseName,score,gene_index,disease_index
1234,0.403,0.913,Type 1 Diabetes,0.45,537,3
1493,0.354,0.957,Type 1 Diabetes,0.45,90,3
3559,0.38,0.957,Type 1 Diabetes,0.45,152,3
6927,0.392,0.913,Type 1 Diabetes,0.45,87,3
3559,0.38,0.957,Type 2 Diabetes,0.45,152,0
348,0.326,0.957,Alzheimer Disease,0.45,6,2
356,0.368,0.913,Lung Cancer,0.45,921,19
5290,0.275,0.957,Lung Cancer,0.45,18,19
54832,0.614,0.783,Parkinson Disease,0.45,690,4
3659,0.44,0.957,Lung Cancer,0.45,2872,19
2064,0.298,0.957,Lung Cancer,0.45,2,19
356,0.368,0.913,Lung Cancer,0.45,921,19
5002,0.618,0.652,Lung Cancer,0.45,1598,19
1326,0.504,0.913,Lung Cancer,0.45,2873,19
5290,0.275,0.957,Lung Cancer,0.45,18,19
673,0.29,0.957,Lung Cancer,0.45,24,19
1326,0.504,0.913,Lung Cancer,0.45,2873,19
5002,0.618,0.652,Lung Cancer,0.45,1598,19
841,0.409,0.913,Lung Cancer,0.45,427,19
387082,0.645,0.652,Type 2 Diabetes,0.45,868,0
25788,0.652,0.565,Colorectal Cancer,0.45,1742,7
5157,0.693,0.435,Colorectal Cancer,0.45,2381,7
5320,0.472,0.87,Colorectal Cancer,0.45,1115,7
672,0.341,0.957,Colorectal Cancer,0.45,8,7
5621,0.402,0.957,Huntington Disease,0.45,402,6
5002,0.618,0.652,Lung Cancer,0.45,1598,19
5519,0.622,0.739,Lung Cancer,0.45,1948,19
673,0.29,0.957,Lung Cancer,0.45,24,19
1326,0.504,0.913,Lung Cancer,0.45,2873,19
3659,0.44,0.957,Lung Cancer,0.45,2872,19
5071,0.405,0.913,Lung Cancer,0.45,19,19
1956,0.265,0.957,Lung Cancer,0.45,26,19
3559,0.38,0.957,Type 1 Diabetes,0.45,152,3
6927,0.392,0.913,Type 1 Diabetes,0.45,87,3
387082,0.645,0.652,Type 2 Diabetes,0.45,868,0
673,0.29,0.957,Lung Cancer,0.45,24,19
54832,0.614,0.783,Parkinson Disease,0.45,690,4
1326,0.504,0.913,Lung Cancer,0.45,2873,19
356,0.368,0.913,Lung Cancer,0.45,921,19
5290,0.275,0.957,Lung Cancer,0.45,18,19
1956,0.265,0.957,Lung Cancer,0.45,26,19
5290,0.275,0.957,Lung Cancer,0.45,18,19
673,0.29,0.957,Lung Cancer,0.45,24,19
5071,0.405,0.913,Lung Cancer,0.45,19,19
6091,0.48,0.913,Hypothyroidism,0.45,1527,18
51761,0.639,0.652,Epilepsies,0.45,2874,13
9987,0.659,0.739,Duchenne Muscular Dystrophy,0.45,2875,9
1234,0.403,0.913,Type 1 Diabetes,0.45,537,3
1493,0.354,0.957,Type 2 Diabetes,0.45,90,0
57338,0.542,0.739,Huntington Disease,0.45,713,6
5782,0.548,0.87,Colorectal Cancer,0.45,1430,7
6714,0.38,0.957,Colorectal Cancer,0.45,190,7
5071,0.405,0.913,Lung Cancer,0.45,19,19
9829,0.602,0.739,Parkinson Disease,0.45,461,4
9829,0.602,0.739,Parkinson Disease,0.45,461,4
54832,0.614,0.783,Parkinson Disease,0.45,690,4
9829,0.602,0.739,Parkinson Disease,0.45,461,4
1956,0.265,0.957,Lung Cancer,0.45,26,19
5071,0.405,0.913,Lung Cancer,0.45,19,19
841,0.409,0.913,Lung Cancer,0.45,427,19
5519,0.622,0.739,Lung Cancer,0.45,1948,19
841,0.409,0.913,Lung Cancer,0.45,427,19
2064,0.298,0.957,Lung Cancer,0.45,2,19
3659,0.44,0.957,Lung Cancer,0.45,2872,19
5519,0.622,0.739,Lung Cancer,0.45,1948,19
1234,0.403,0.913,Type 2 Diabetes,0.45,537,0
1493,0.354,0.957,Type 2 Diabetes,0.45,90,0
4163,0.577,0.696,Colorectal Cancer,0.45,1045,7
581,0.364,0.913,Colorectal Cancer,0.45,348,7
387082,0.645,0.652,Type 1 Diabetes,0.45,868,3
1493,0.354,0.957,Type 1 Diabetes,0.45,90,3
387082,0.645,0.652,Type 1 Diabetes,0.45,868,3
1234,0.403,0.913,Type 2 Diabetes,0.45,537,0
6927,0.392,0.913,Type 2 Diabetes,0.45,87,0
1956,0.265,0.957,Lung Cancer,0.45,26,19
2064,0.298,0.957,Lung Cancer,0.45,2,19
3659,0.44,0.957,Lung Cancer,0.45,2872,19
5519,0.622,0.739,Lung Cancer,0.45,1948,19
111082987,0.804,0.304,Cystic Fibrosis,0.4,2876,5
111674472,0.831,0.217,Cystic Fibrosis,0.4,2877,5
111674475,0.682,0.609,Cystic Fibrosis,0.4,2878,5
113664106,0.816,0.304,Cystic Fibrosis,0.4,2879,5
111674477,0.869,0.217,Cystic Fibrosis,0.4,2880,5
160140,0.59,0.652,Breast Cancer,0.4,2881,1
111674463,0.935,0.174,Cystic Fibrosis,0.4,2882,5
113633877,0.869,0.217,Cystic Fibrosis,0.4,2883,5
108783645,0.804,0.348,Cystic Fibrosis,0.4,2884,5
5340,0.377,0.913,Cystic Fibrosis,0.4,2055,5
111674467,1.0,0.13,Cystic Fibrosis,0.4,2885,5
115399,0.558,0.87,Breast Cancer,0.4,2886,1
54982,0.584,0.565,Cystic Fibrosis,0.4,2887,5
126862571,0.717,0.261,Breast Cancer,0.4,2888,1
5318,0.56,0.739,Duchenne Muscular Dystrophy,0.4,2889,9
106627981,0.727,0.348,Parkinson Disease,0.4,2890,4
160140,0.59,0.652,Breast Cancer,0.4,2881,1
10992,0.568,0.783,Breast Cancer,0.4,2891,1
388650,0.733,0.435,Sickle Cell Anemia,0.4,2892,17
126862549,0.848,0.304,Type 2 Diabetes,0.4,2893,0
100507500,0.664,0.304,Lung Cancer,0.4,2894,19
109461479,1.0,0.13,Huntington Disease,0.4,2895,6
129929027,1.0,0.13,Huntington Disease,0.4,2896,6
5318,0.56,0.739,Duchenne Muscular Dystrophy,0.4,2889,9
118568803,1.0,0.087,Alzheimer Disease,0.4,2897,2
126653330,1.0,0.087,Alzheimer Disease,0.4,2898,2
108783645,0.804,0.348,Alzheimer Disease,0.4,2884,2
115399,0.558,0.87,Colorectal Cancer,0.4,2886,7
100529207,0.758,0.304,Breast Cancer,0.4,2899,1
775,0.413,0.957,Manic Disorders,0.4,208,22
775,0.413,0.957,Bipolar Disorder,0.4,208,16
4093,0.625,0.565,Lung Cancer,0.4,2900,19
775,0.413,0.957,Bipolar Disorder,0.4,208,16
129390903,0.831,0.304,Breast Cancer,0.4,2901,1
130009266,0.869,0.13,Breast Cancer,0.4,2902,1
6640,0.633,0.565,Duchenne Muscular Dystrophy,0.4,2305,9
126807011,0.935,0.087,Type 2 Diabetes,0.4,2903,0
106736614,0.783,0.261,Breast Cancer,0.4,2904,1
100529239,0.869,0.217,Sickle Cell Anemia,0.4,2905,17
126862571,0.717,0.261,Breast Cancer,0.4,2888,1
129933707,0.831,0.261,Breast Cancer,0.4,2906,1
130004144,0.935,0.087,Sickle Cell Anemia,0.4,2907,17
64897,0.758,0.348,Type 2 Diabetes,0.4,2908,0
107303338,0.804,0.348,Breast Cancer,0.4,2909,1
130062899,0.774,0.348,Breast Cancer,0.4,2910,1
654433,0.717,0.435,Hypothyroidism,0.4,2911,18
105371050,0.935,0.087,Amyotrophic Lateral Sclerosis (ALS),0.4,2912,8
108903148,0.831,0.174,Amyotrophic Lateral Sclerosis (ALS),0.4,2913,8
116435281,0.793,0.304,Amyotrophic Lateral Sclerosis (ALS),0.4,2914,8
83696,0.564,0.826,Schizophrenias,0.4,2915,14
130008791,0.869,0.13,Amyotrophic Lateral Sclerosis (ALS),0.4,2916,8
130056709,0.848,0.174,Amyotrophic Lateral Sclerosis (ALS),0.4,2917,8
126806658,0.662,0.435,Colorectal Cancer,0.4,2918,7
7980,0.519,0.739,Rheumatoid arthritis,0.4,1163,10
627,0.324,0.957,Manic Disorders,0.4,55,22
5443,0.324,0.957,Manic Disorders,0.4,574,22
79728,0.454,0.87,Colorectal Cancer,0.4,67,7
627,0.324,0.957,Bipolar Disorder,0.4,55,16
7087,0.565,0.87,Colorectal Cancer,0.4,2446,7
23189,0.584,0.87,Amyotrophic Lateral Sclerosis (ALS),0.4,2919,8
1137,0.548,0.652,Amyotrophic Lateral Sclerosis (ALS),0.4,1062,8
4897,0.538,0.87,Colorectal Cancer,0.4,2466,7
128462409,0.935,0.174,Rheumatoid arthritis,0.4,2920,10
6224,0.532,0.826,Sickle Cell Anemia,0.4,2921,17
5443,0.324,0.957,Bipolar Disorder,0.4,574,16
101929270,0.896,0.174,Amyotrophic Lateral Sclerosis (ALS),0.4,2922,8
135228,0.551,0.87,Colorectal Cancer,0.4,2464,7
2977,0.774,0.348,Colorectal Cancer,0.4,2923,7
9754,0.744,0.478,Colorectal Cancer,0.4,2924,7
55217,0.727,0.391,Schizophrenias,0.4,2925,14
5518,0.529,0.783,Colorectal Cancer,0.4,2405,7
101927267,0.869,0.174,Amyotrophic Lateral Sclerosis (ALS),0.4,2926,8
11218,0.664,0.522,Amyotrophic Lateral Sclerosis (ALS),0.4,2927,8
1143,0.618,0.565,Amyotrophic Lateral Sclerosis (ALS),0.4,2774,8
126860782,0.896,0.13,Amyotrophic Lateral Sclerosis (ALS),0.4,2928,8
440854,0.783,0.391,Amyotrophic Lateral Sclerosis (ALS),0.4,2929,8
81849,0.686,0.478,Rheumatoid arthritis,0.4,2930,10
57691,1.0,0.043,Schizophrenias,0.4,2931,14
117583,0.733,0.609,Schizophrenias,0.4,2932,14
267,0.555,0.826,Alzheimer Disease,0.4,1932,2
10350,0.733,0.435,Colorectal Cancer,0.4,2933,7
10681,0.572,0.783,Colorectal Cancer,0.4,2934,7
1463,0.614,0.696,Bipolar Disorder,0.4,464,16
2898,0.541,0.913,Bipolar Disorder,0.4,1084,16
2908,0.373,0.957,Bipolar Disorder,0.4,665,16
51177,0.639,0.696,Bipolar Disorder,0.4,2935,16
5454,0.629,0.652,Bipolar Disorder,0.4,1592,16
6616,0.489,0.913,Bipolar Disorder,0.4,760,16
6869,0.447,0.913,Bipolar Disorder,0.4,1314,16
7226,0.508,0.87,Bipolar Disorder,0.4,1035,16
9415,0.522,0.87,Bipolar Disorder,0.4,1101,16
6597,0.424,0.913,Amyotrophic Lateral Sclerosis (ALS),0.4,2936,8
475,0.67,0.522,Colorectal Cancer,0.4,2937,7
51412,0.606,0.522,Amyotrophic Lateral Sclerosis (ALS),0.4,2938,8
5498,0.567,0.739,Colorectal Cancer,0.4,2939,7
1294,0.514,0.87,Colorectal Cancer,0.4,2940,7
144717,0.869,0.304,Colorectal Cancer,0.4,2221,7
225,0.654,0.609,Colorectal Cancer,0.4,2941,7
22843,0.733,0.435,Colorectal Cancer,0.4,2488,7
2318,0.512,0.826,Colorectal Cancer,0.4,2829,7
23456,0.727,0.478,Colorectal Cancer,0.4,2942,7
406932,0.547,0.87,Type 2 Diabetes,0.4,2943,0
693235,0.622,0.652,Type 2 Diabetes,0.4,2944,0
91801,0.689,0.565,Breast Cancer,0.4,2945,1
5916,0.545,0.783,Cardiovascular Diseases,0.4,1793,12
6341,0.62,0.609,Cardiovascular Diseases,0.4,2946,12
8927,0.633,0.826,Cardiovascular Diseases,0.4,2947,12
4968,0.454,0.913,Cardiovascular Diseases,0.4,668,12
522,0.686,0.478,Cardiovascular Diseases,0.4,2948,12
267004,0.783,0.478,Lung Cancer,0.4,2949,19
126860202,0.804,0.348,Lung Cancer,0.4,2950,19
1536,0.446,0.913,Rheumatoid arthritis,0.4,2951,10
9415,0.522,0.87,Colorectal Cancer,0.4,1101,7
94081,0.667,0.565,Colorectal Cancer,0.4,2952,7
858,0.56,0.739,Rheumatoid arthritis,0.4,1596,10
624,0.501,0.87,Rheumatoid arthritis,0.4,2269,10
3059,0.679,0.652,Rheumatoid arthritis,0.4,2953,10
131965,0.804,0.217,Breast Cancer,0.4,2954,1
10014,0.532,0.87,Bipolar Disorder,0.4,2822,16
1463,0.614,0.696,Bipolar Disorder,0.4,464,16
1812,0.491,0.913,Bipolar Disorder,0.4,631,16
22941,0.593,0.652,Bipolar Disorder,0.4,1301,16
23635,0.633,0.478,Bipolar Disorder,0.4,2815,16
2977,0.774,0.348,Breast Cancer,0.4,2923,1
55690,0.565,0.826,Bipolar Disorder,0.4,1292,16
6616,0.489,0.913,Bipolar Disorder,0.4,760,16
81562,0.713,0.261,Bipolar Disorder,0.4,1263,16
9131,0.503,0.87,Type 1 Diabetes,0.4,2427,3
50604,0.521,0.783,Type 1 Diabetes,0.4,2955,3
3714,0.544,0.913,Breast Cancer,0.4,1601,1
51447,0.689,0.565,Huntington Disease,0.4,2956,6
6888,0.562,0.87,Parkinson Disease,0.4,2957,4
2203,0.534,0.913,Parkinson Disease,0.4,2352,4
2694,0.538,0.783,Schizophrenias,0.4,2705,14
339230,0.783,0.174,Schizophrenias,0.4,2958,14
9508,0.591,0.913,Schizophrenias,0.4,2959,14
60493,0.848,0.261,Schizophrenias,0.4,2960,14
9145,0.738,0.565,Systemic lupus erythematosus,0.4,1813,15
116369,0.7,0.435,Schizophrenias,0.4,2961,14
1281,0.436,0.913,Schizophrenias,0.4,2041,14
55741,0.804,0.261,Schizophrenias,0.4,2962,14
10814,0.673,0.391,Manic Disorders,0.4,1218,22
22941,0.593,0.652,Manic Disorders,0.4,1301,22
3697,0.622,0.696,Manic Disorders,0.4,1231,22
7252,0.608,0.783,Manic Disorders,0.4,784,22
9640,0.676,0.565,Manic Disorders,0.4,2831,22
84223,0.869,0.174,Sickle Cell Anemia,0.4,2963,17
3630,0.254,0.957,Manic Disorders,0.4,0,22
7054,0.446,0.913,Cardiovascular Diseases,0.4,196,12
776,0.49,0.87,Bipolar Disorder,0.4,1561,16
1244,0.45,0.913,Cardiovascular Diseases,0.4,1033,12
4502,0.488,0.913,Cardiovascular Diseases,0.4,746,12
23339,0.783,0.391,Breast Cancer,0.4,2424,1
2618,0.57,0.826,Rheumatoid arthritis,0.4,2964,10
6526,0.595,0.739,Bipolar Disorder,0.4,1620,16
4143,0.548,0.87,Type 2 Diabetes,0.4,2965,0
442907,0.654,0.652,Type 2 Diabetes,0.4,2966,0
693213,0.722,0.435,Type 2 Diabetes,0.4,2967,0
1294,0.514,0.87,Breast Cancer,0.4,2940,1
134510,0.848,0.174,Breast Cancer,0.4,2968,1
161424,0.869,0.217,Breast Cancer,0.4,2969,1
27013,0.848,0.217,Colorectal Cancer,0.4,2518,7
27151,0.65,0.522,Colorectal Cancer,0.4,2970,7
340273,0.57,0.696,Colorectal Cancer,0.4,2971,7
85236,0.733,0.435,Breast Cancer,0.4,2972,1
92483,1.0,0.087,Breast Cancer,0.4,2973,1
132332,1.0,0.087,Type 2 Diabetes,0.4,2974,0
1129,0.595,0.826,Type 1 Diabetes,0.4,1096,3
348180,0.659,0.522,Breast Cancer,0.4,2975,1
353,0.582,0.783,Breast Cancer,0.4,2976,1
3996,0.627,0.652,Breast Cancer,0.4,2977,1
57643,0.804,0.174,Breast Cancer,0.4,2978,1
3356,0.436,0.913,Bipolar Disorder,0.4,102,16
4729,0.615,0.609,Bipolar Disorder,0.4,995,16
5454,0.629,0.652,Bipolar Disorder,0.4,1592,16
54877,0.816,0.348,Bipolar Disorder,0.4,2830,16
6733,0.639,0.739,Bipolar Disorder,0.4,2827,16
6869,0.447,0.913,Bipolar Disorder,0.4,1314,16
7222,0.555,0.913,Bipolar Disorder,0.4,2979,16
7252,0.608,0.783,Bipolar Disorder,0.4,784,16
9640,0.676,0.565,Bipolar Disorder,0.4,2831,16
56884,0.689,0.522,Bipolar Disorder,0.4,2679,16
7252,0.608,0.783,Bipolar Disorder,0.4,784,16
108,0.631,0.609,Bipolar Disorder,0.4,1220,16
10814,0.673,0.391,Bipolar Disorder,0.4,1218,16
1816,0.575,0.739,Bipolar Disorder,0.4,1464,16
221981,0.593,0.739,Bipolar Disorder,0.4,2318,16
22854,0.582,0.783,Bipolar Disorder,0.4,1478,16
2908,0.373,0.957,Bipolar Disorder,0.4,665,16
3965,0.46,0.87,Epilepsies,0.4,2980,13
1812,0.491,0.913,Bipolar Disorder,0.4,631,16
22999,0.608,0.739,Bipolar Disorder,0.4,2867,16
3356,0.436,0.913,Bipolar Disorder,0.4,102,16
5142,0.523,0.87,Bipolar Disorder,0.4,638,16
51650,0.539,0.913,Bipolar Disorder,0.4,2981,16
6671,0.585,0.652,Bipolar Disorder,0.4,976,16
6733,0.639,0.739,Bipolar Disorder,0.4,2827,16
6863,0.388,1.0,Bipolar Disorder,0.4,1457,16
7222,0.555,0.913,Bipolar Disorder,0.4,2979,16
85458,0.652,0.522,Bipolar Disorder,0.4,1738,16
9881,0.686,0.261,Bipolar Disorder,0.4,1391,16
407022,0.609,0.609,Alzheimer Disease,0.4,2982,2
29094,0.783,0.304,Amyotrophic Lateral Sclerosis (ALS),0.4,2983,8
619556,0.62,0.696,Amyotrophic Lateral Sclerosis (ALS),0.4,2984,8
148266,0.816,0.217,Colorectal Cancer,0.4,2985,7
23468,0.566,0.783,Colorectal Cancer,0.4,2986,7
1005,0.722,0.565,Colorectal Cancer,0.4,1715,7
10241,0.686,0.609,Colorectal Cancer,0.4,2987,7
10349,0.751,0.348,Colorectal Cancer,0.4,2988,7
1105,0.62,0.783,Colorectal Cancer,0.4,2989,7
54436,0.896,0.087,Colorectal Cancer,0.4,2990,7
7112,0.59,0.696,Rheumatoid arthritis,0.4,2991,10
7127,0.637,0.739,Rheumatoid arthritis,0.4,2992,10
285704,0.662,0.609,Rheumatoid arthritis,0.4,2993,10
102724058,0.696,0.261,Epilepsies,0.4,2994,13
1983,0.722,0.435,Schizophrenias,0.4,2995,14
2563,0.528,0.826,Schizophrenias,0.4,735,14
10815,0.507,0.826,Manic Disorders,0.4,1901,22
1816,0.575,0.739,Manic Disorders,0.4,1464,22
22854,0.582,0.783,Manic Disorders,0.4,1478,22
2898,0.541,0.913,Manic Disorders,0.4,1084,22
2931,0.551,0.87,Manic Disorders,0.4,1479,22
4729,0.615,0.609,Manic Disorders,0.4,995,22
5091,0.499,0.87,Manic Disorders,0.4,1398,22
5142,0.523,0.87,Manic Disorders,0.4,638,22
57519,0.722,0.522,Manic Disorders,0.4,2823,22
6326,0.45,0.913,Manic Disorders,0.4,96,22
6616,0.489,0.913,Manic Disorders,0.4,760,22
6789,0.555,0.696,Manic Disorders,0.4,2818,22
6869,0.447,0.913,Manic Disorders,0.4,1314,22
8553,0.514,0.783,Manic Disorders,0.4,1609,22
790,0.523,0.913,Sickle Cell Anemia,0.4,1663,17
6558,0.523,0.87,Cardiovascular Diseases,0.4,1023,12
3065,0.438,0.957,Cardiovascular Diseases,0.4,1468,12
5515,0.556,0.913,Cardiovascular Diseases,0.4,2996,12
55088,0.774,0.478,Hypothyroidism,0.4,2997,18
55532,0.548,0.739,Parkinson Disease,0.4,1750,4
6202,0.848,0.261,Parkinson Disease,0.4,2998,4
9045,0.693,0.652,Parkinson Disease,0.4,2362,4
9112,0.544,0.739,Parkinson Disease,0.4,2999,4
5880,0.518,0.913,Cardiovascular Diseases,0.4,1808,12
442910,0.641,0.565,Breast Cancer,0.4,3000,1
3032,0.542,0.826,Breast Cancer,0.4,2418,1
6147,0.793,0.304,Breast Cancer,0.4,3001,1
56945,0.635,0.696,Breast Cancer,0.4,3002,1
27098,0.804,0.391,Breast Cancer,0.4,3003,1
6422,0.457,0.957,Cardiovascular Diseases,0.4,792,12
100126333,0.605,0.739,Alzheimer Disease,0.4,3004,2
7296,0.528,0.87,Epilepsies,0.4,1915,13
7416,0.529,0.913,Epilepsies,0.4,3005,13
7417,0.637,0.696,Epilepsies,0.4,3006,13
6925,0.43,0.913,Cardiovascular Diseases,0.4,420,12
9294,0.534,0.826,Cardiovascular Diseases,0.4,3007,12
125177489,0.869,0.217,Frontotemporal dementia,0.4,3008,11
410,0.506,0.957,Frontotemporal dementia,0.4,3009,11
5373,0.515,0.87,Duchenne Muscular Dystrophy,0.4,2015,9
5424,0.486,0.913,Colorectal Cancer,0.4,853,7
7201,0.654,0.435,Hypothyroidism,0.4,3010,18
9197,0.529,0.783,Hypothyroidism,0.4,2804,18
108,0.631,0.609,Bipolar Disorder,0.4,1220,16
10815,0.507,0.826,Bipolar Disorder,0.4,1901,16
1816,0.575,0.739,Bipolar Disorder,0.4,1464,16
22854,0.582,0.783,Bipolar Disorder,0.4,1478,16
4914,0.386,0.957,Bipolar Disorder,0.4,486,16
55690,0.565,0.826,Bipolar Disorder,0.4,1292,16
5816,0.515,0.913,Bipolar Disorder,0.4,498,16
6789,0.555,0.696,Bipolar Disorder,0.4,2818,16
8553,0.514,0.783,Bipolar Disorder,0.4,1609,16
961,0.461,0.87,Bipolar Disorder,0.4,2819,16
3231,0.693,0.348,Colorectal Cancer,0.4,3011,7
221687,0.816,0.304,Colorectal Cancer,0.4,3012,7
2275,0.758,0.348,Colorectal Cancer,0.4,3013,7
3652,0.696,0.565,Colorectal Cancer,0.4,3014,7
387496,0.783,0.217,Colorectal Cancer,0.4,3015,7
3992,0.532,0.87,Colorectal Cancer,0.4,3016,7
57338,0.542,0.739,Colorectal Cancer,0.4,713,7
5826,0.662,0.696,Colorectal Cancer,0.4,3017,7
51177,0.639,0.696,Bipolar Disorder,0.4,2935,16
7222,0.555,0.913,Bipolar Disorder,0.4,2979,16
11215,0.693,0.522,Bipolar Disorder,0.4,1546,16
22999,0.608,0.739,Bipolar Disorder,0.4,2867,16
51177,0.639,0.696,Bipolar Disorder,0.4,2935,16
56884,0.689,0.522,Bipolar Disorder,0.4,2679,16
57519,0.722,0.522,Bipolar Disorder,0.4,2823,16
6789,0.555,0.696,Bipolar Disorder,0.4,2818,16
7226,0.508,0.87,Bipolar Disorder,0.4,1035,16
221078,0.664,0.565,Breast Cancer,0.4,3018,1
11041,0.6,0.609,Breast Cancer,0.4,3019,1
404037,0.831,0.348,Breast Cancer,0.4,3020,1
90353,0.751,0.261,Breast Cancer,0.4,3021,1
90355,0.704,0.522,Breast Cancer,0.4,3022,1
9754,0.744,0.478,Breast Cancer,0.4,2924,1
29949,0.534,0.87,Type 1 Diabetes,0.4,1850,3
406911,0.643,0.565,Type 2 Diabetes,0.4,3023,0
406957,0.567,0.826,Type 2 Diabetes,0.4,2155,0
51530,0.713,0.522,Type 2 Diabetes,0.4,3024,0
6128,0.7,0.609,Parkinson Disease,0.4,3025,4
54659,0.608,0.522,Schizophrenias,0.4,3026,14
1108,0.525,0.826,Schizophrenias,0.4,1622,14
113,0.622,0.826,Schizophrenias,0.4,3027,14
115111,0.727,0.565,Schizophrenias,0.4,1219,14
119749,1.0,0.043,Schizophrenias,0.4,3028,14
108,0.631,0.609,Manic Disorders,0.4,1220,22
11215,0.693,0.522,Manic Disorders,0.4,1546,22
1812,0.491,0.913,Manic Disorders,0.4,631,22
22999,0.608,0.739,Manic Disorders,0.4,2867,22
4524,0.338,0.913,Manic Disorders,0.4,225,22
4914,0.386,0.957,Manic Disorders,0.4,486,22
51650,0.539,0.913,Manic Disorders,0.4,2981,22
5265,0.358,0.913,Manic Disorders,0.4,602,22
56884,0.689,0.522,Manic Disorders,0.4,2679,22
6671,0.585,0.652,Manic Disorders,0.4,976,22
7222,0.555,0.913,Manic Disorders,0.4,2979,22
7226,0.508,0.87,Manic Disorders,0.4,1035,22
961,0.461,0.87,Manic Disorders,0.4,2819,22
126805877,0.717,0.391,Duchenne Muscular Dystrophy,0.4,3029,9
6202,0.848,0.261,Breast Cancer,0.4,2998,1
7498,0.468,0.913,Cardiovascular Diseases,0.4,1081,12
328,0.428,0.913,Cardiovascular Diseases,0.4,843,12
4722,0.631,0.739,Breast Cancer,0.4,3030,1
776,0.49,0.87,Manic Disorders,0.4,1561,22
1535,0.492,0.87,Cardiovascular Diseases,0.4,1156,12
4363,0.441,0.913,Cardiovascular Diseases,0.4,514,12
4689,0.603,0.783,Cardiovascular Diseases,0.4,1746,12
6526,0.595,0.739,Manic Disorders,0.4,1620,22
120,0.603,0.783,Bipolar Disorder,0.4,2828,16
23635,0.633,0.478,Bipolar Disorder,0.4,2815,16
3697,0.622,0.696,Bipolar Disorder,0.4,1231,16
5265,0.358,0.913,Bipolar Disorder,0.4,602,16
54877,0.816,0.348,Bipolar Disorder,0.4,2830,16
57519,0.722,0.522,Bipolar Disorder,0.4,2823,16
4093,0.625,0.565,Colorectal Cancer,0.4,2900,7
51247,0.774,0.348,Colorectal Cancer,0.4,3031,7
26256,0.744,0.348,Colorectal Cancer,0.4,3032,7
406914,0.605,0.609,Type 2 Diabetes,0.4,1841,0
1036,0.602,0.739,Type 2 Diabetes,0.4,2066,0
157855,0.848,0.13,Type 2 Diabetes,0.4,3033,0
7348,0.657,0.565,Breast Cancer,0.4,3034,1
81031,0.551,0.87,Breast Cancer,0.4,3035,1
84456,0.713,0.478,Breast Cancer,0.4,3036,1
9048,0.513,0.87,Breast Cancer,0.4,3037,1
10631,0.399,0.913,Duchenne Muscular Dystrophy,0.4,953,9
5683,0.652,0.783,Cardiovascular Diseases,0.4,3038,12
6508,0.486,0.783,Cardiovascular Diseases,0.4,3039,12
25878,0.682,0.609,Lung Cancer,0.4,3040,19
64359,0.568,0.783,Colorectal Cancer,0.4,3041,7
668,0.494,0.826,Colorectal Cancer,0.4,3042,7
84709,0.831,0.391,Rheumatoid arthritis,0.4,3043,10
84752,0.848,0.217,Rheumatoid arthritis,0.4,3044,10
8604,0.596,0.783,Rheumatoid arthritis,0.4,3045,10
5341,0.552,0.87,Rheumatoid arthritis,0.4,3046,10
5453,0.449,0.913,Rheumatoid arthritis,0.4,3047,10
55971,0.682,0.435,Rheumatoid arthritis,0.4,3048,10
4082,0.54,0.826,Rheumatoid arthritis,0.4,3049,10
127707,0.935,0.13,Breast Cancer,0.4,3050,1
151647,0.611,0.783,Breast Cancer,0.4,3051,1
400224,0.896,0.174,Breast Cancer,0.4,3052,1
4660,0.696,0.609,Breast Cancer,0.4,3053,1
3697,0.622,0.696,Bipolar Disorder,0.4,1231,16
4914,0.386,0.957,Bipolar Disorder,0.4,486,16
5091,0.499,0.87,Bipolar Disorder,0.4,1398,16
5142,0.523,0.87,Bipolar Disorder,0.4,638,16
51650,0.539,0.913,Bipolar Disorder,0.4,2981,16
5265,0.358,0.913,Bipolar Disorder,0.4,602,16
5816,0.515,0.913,Bipolar Disorder,0.4,498,16
6863,0.388,1.0,Bipolar Disorder,0.4,1457,16
84628,0.654,0.348,Bipolar Disorder,0.4,1350,16
85458,0.652,0.522,Bipolar Disorder,0.4,1738,16
9415,0.522,0.87,Bipolar Disorder,0.4,1101,16
961,0.461,0.87,Bipolar Disorder,0.4,2819,16
51650,0.539,0.913,Bipolar Disorder,0.4,2981,16
120,0.603,0.783,Bipolar Disorder,0.4,2828,16
3476,0.515,0.913,Breast Cancer,0.4,3054,1
60487,0.774,0.304,Breast Cancer,0.4,3055,1
6181,0.733,0.609,Breast Cancer,0.4,3056,1
129931597,0.717,0.435,Duchenne Muscular Dystrophy,0.4,3057,9
401124,0.831,0.304,Duchenne Muscular Dystrophy,0.4,3058,9
6147,0.793,0.304,Parkinson Disease,0.4,3001,4
54407,0.664,0.652,Parkinson Disease,0.4,2597,4
64218,0.472,0.913,Colorectal Cancer,0.4,3059,7
399909,0.831,0.217,Systemic lupus erythematosus,0.4,3060,15
10641,0.581,0.652,Schizophrenias,0.4,3061,14
146279,0.816,0.217,Schizophrenias,0.4,3062,14
147929,0.935,0.043,Schizophrenias,0.4,3063,14
166378,0.606,0.696,Schizophrenias,0.4,3064,14
22906,0.618,0.652,Schizophrenias,0.4,3065,14
255101,0.774,0.261,Schizophrenias,0.4,3066,14
26115,0.65,0.565,Schizophrenias,0.4,1696,14
5291,0.533,0.783,Schizophrenias,0.4,3067,14
